Booking_ID,adults,children,weekend_nights,week_nights,meal_plan,parking_request,room_type_reserved,lead_time,market_type,first_time,previous_cancellations,avg_price_per_room,number_of_special_requests,booking_status,arrival_date
INN10450,2.0,,,,Meal Plan 1,No,Room_Type 1,3,Online,Yes,0,161.0,1,Not_Canceled,2018/05/28
INN05657,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,50,Offline,Yes,0,60.0,0,Not_Canceled,2018/01/22
INN20462,2.0,,,,Meal Plan 1,No,Room_Type 1,221,Offline,Yes,0,80.0,0,Canceled,2018/08/12
INN36125,3.0,,,,Meal Plan 1,No,Room_Type 4,32,Online,Yes,0,159.3,0,Canceled,2018/03/24
INN15017,2.0,,,,Meal Plan 1,No,Room_Type 1,276,Offline,Yes,0,95.0,0,Canceled,2018/09/22
INN20965,2.0,,,,Not Selected,No,Room_Type 1,4,Online,Yes,0,78.0,2,Not_Canceled,2018/12/16
INN20842,2.0,,,,Meal Plan 1,No,Room_Type 1,21,Offline,Yes,0,87.0,0,Not_Canceled,2018/02/23
INN12722,2.0,,,,Meal Plan 1,No,Room_Type 1,90,Online,Yes,0,105.3,1,Not_Canceled,2018/04/19
INN34229,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,6,Online,Yes,0,97.02,1,Not_Canceled,2017/10/18
INN18432,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,6,Online,Yes,0,161.5,2,Not_Canceled,2018/09/08
INN26272,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,179,Online,Yes,0,90.95,1,Not_Canceled,2018/07/17
INN26252,1.0,,,,Meal Plan 1,No,Room_Type 1,86,Offline,Yes,0,87.5,0,Not_Canceled,2017/09/24
INN27298,2.0,,1.0,,Meal Plan 2,No,Room_Type 4,45,Online,Yes,0,129.6,1,Not_Canceled,2018/03/12
INN23791,2.0,,,,Meal Plan 1,No,Room_Type 4,6,Online,Yes,0,184.0,2,Not_Canceled,2018/09/13
INN28752,2.0,,,,Meal Plan 1,No,Room_Type 1,279,Offline,Yes,0,110.0,0,Canceled,2018/10/12
INN12589,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,11,Online,No,0,66.99,1,Not_Canceled,2017/12/13
INN10670,3.0,,2.0,,Meal Plan 1,Yes,Room_Type 4,42,Online,Yes,0,141.3,1,Not_Canceled,2018/06/26
INN22124,1.0,,1.0,,Meal Plan 2,No,Room_Type 5,96,Offline,Yes,0,123.5,0,Canceled,2017/09/28
INN27373,2.0,,2.0,,Meal Plan 1,No,Room_Type 5,27,Online,Yes,0,167.2,0,Not_Canceled,2018/09/09
INN00398,1.0,,,,Meal Plan 2,No,Room_Type 1,100,Offline,Yes,0,110.0,0,Not_Canceled,2018/09/28
INN10015,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,0,Complementary,Yes,0,0.0,0,Not_Canceled,2018/07/04
INN00714,2.0,,,,Meal Plan 1,No,Room_Type 4,64,Online,Yes,0,168.3,1,Not_Canceled,2018/09/16
INN09663,2.0,,,,Not Selected,No,Room_Type 1,36,Online,Yes,0,119.5,2,Not_Canceled,2018/10/20
INN25854,2.0,,,,Meal Plan 2,No,Room_Type 1,296,Offline,Yes,0,117.0,1,Canceled,2018/09/21
INN09436,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,3,Corporate,Yes,0,120.0,0,Not_Canceled,2017/09/19
INN03573,1.0,,,,Meal Plan 1,No,Room_Type 1,205,Online,Yes,0,95.5,1,Canceled,2018/10/20
INN01857,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,69,Online,Yes,0,120.0,0,Canceled,2018/06/12
INN12522,1.0,,,,Meal Plan 1,No,Room_Type 1,25,Online,Yes,0,75.2,0,Not_Canceled,2018/11/29
INN21634,2.0,2.0,1.0,,Meal Plan 1,No,Room_Type 6,21,Online,Yes,0,234.0,0,Canceled,2018/09/19
INN34961,2.0,,,,Not Selected,No,Room_Type 2,211,Online,Yes,0,68.69,0,Canceled,2018/05/31
INN35372,2.0,,,,Meal Plan 1,No,Room_Type 1,10,Online,Yes,0,117.67,1,Not_Canceled,2017/09/03
INN22992,2.0,,,,Meal Plan 1,No,Room_Type 1,3,Offline,Yes,0,95.0,0,Not_Canceled,2018/05/10
INN31664,2.0,,,,Meal Plan 1,No,Room_Type 4,63,Online,Yes,0,102.6,0,Canceled,2018/11/18
INN07581,1.0,,,,Meal Plan 1,Yes,Room_Type 1,4,Corporate,No,0,67.0,0,Not_Canceled,2018/03/22
INN23545,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,179,Online,Yes,0,126.9,2,Canceled,2018/09/24
INN20897,2.0,,1.0,,Meal Plan 1,Yes,Room_Type 1,55,Online,Yes,0,102.6,2,Not_Canceled,2018/11/13
INN01998,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,229,Online,Yes,0,89.25,0,Canceled,2018/10/22
INN07325,2.0,,4.0,,Meal Plan 1,No,Room_Type 1,14,Online,Yes,0,94.0,3,Not_Canceled,2017/08/21
INN28233,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,31,Offline,Yes,0,75.0,0,Not_Canceled,2018/09/16
INN24029,2.0,,,,Meal Plan 2,No,Room_Type 1,102,Offline,Yes,0,109.0,0,Not_Canceled,2017/10/16
INN11507,2.0,,2.0,,Not Selected,No,Room_Type 1,30,Online,Yes,0,125.1,1,Not_Canceled,2018/08/15
INN21648,2.0,,,,Meal Plan 1,No,Room_Type 1,108,Online,Yes,0,90.3,0,Not_Canceled,2018/04/13
INN01005,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,121.0,2,Not_Canceled,2018/04/22
INN08218,1.0,,,,Meal Plan 2,No,Room_Type 1,6,Online,Yes,0,0.0,0,Not_Canceled,2017/12/10
INN21328,2.0,,,,Meal Plan 1,No,Room_Type 1,3,Online,Yes,0,93.0,0,Not_Canceled,2018/02/27
INN35285,2.0,,,,Meal Plan 1,No,Room_Type 1,239,Online,Yes,0,96.3,1,Canceled,2018/10/28
INN19299,2.0,,,,Meal Plan 1,No,Room_Type 1,3,Online,Yes,0,107.0,1,Not_Canceled,2017/11/05
INN06346,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,57,Offline,Yes,0,90.67,1,Not_Canceled,2018/06/10
INN29082,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,25,Online,Yes,0,108.0,2,Not_Canceled,2018/09/12
INN26785,2.0,,,,Meal Plan 2,No,Room_Type 1,102,Offline,Yes,0,109.0,0,Not_Canceled,2017/10/16
INN13097,2.0,,,,Not Selected,No,Room_Type 1,104,Online,Yes,0,94.5,0,Canceled,2018/07/16
INN07565,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,35,Offline,Yes,0,75.0,0,Not_Canceled,2017/10/26
INN35506,2.0,,,,Meal Plan 1,No,Room_Type 2,215,Online,Yes,0,67.26,0,Canceled,2018/11/30
INN35403,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,101,Online,Yes,0,93.38,0,Not_Canceled,2018/04/12
INN31061,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,11,Online,Yes,0,67.4,0,Not_Canceled,2018/01/31
INN00634,2.0,,,,Meal Plan 1,Yes,Room_Type 4,107,Online,Yes,0,142.2,0,Not_Canceled,2018/08/25
INN20161,1.0,,,,Meal Plan 1,No,Room_Type 1,151,Offline,Yes,0,71.0,0,Not_Canceled,2018/01/19
INN34899,1.0,,,,Meal Plan 1,No,Room_Type 1,41,Online,Yes,0,113.0,0,Not_Canceled,2018/10/26
INN22685,2.0,,,,Not Selected,No,Room_Type 1,36,Online,Yes,0,112.59,1,Not_Canceled,2018/09/09
INN02025,1.0,,,,Not Selected,No,Room_Type 1,25,Online,Yes,0,139.0,1,Canceled,2018/08/02
INN23927,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,78,Offline,Yes,0,60.0,1,Not_Canceled,2018/02/20
INN31719,3.0,,1.0,,Meal Plan 1,No,Room_Type 1,93,Offline,Yes,0,92.65,0,Not_Canceled,2018/12/10
INN12732,2.0,2.0,2.0,,Meal Plan 1,No,Room_Type 6,18,Online,Yes,0,169.0,0,Not_Canceled,2018/01/15
INN23294,2.0,,2.0,,Not Selected,No,Room_Type 1,161,Online,Yes,0,89.25,1,Not_Canceled,2018/07/30
INN33154,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,12,Online,Yes,0,151.0,1,Not_Canceled,2018/08/12
INN05979,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,2,Online,Yes,0,147.0,2,Not_Canceled,2018/03/27
INN23349,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,142,Online,Yes,0,143.1,0,Canceled,2018/09/20
INN34781,2.0,,1.0,,Not Selected,No,Room_Type 1,33,Offline,Yes,0,85.5,0,Not_Canceled,2018/09/10
INN02869,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,60.0,0,Canceled,2018/02/28
INN13029,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,121,Online,Yes,0,113.05,0,Canceled,2018/05/14
INN00955,,2.0,1.0,,Meal Plan 1,No,Room_Type 2,92,Online,Yes,0,81.5,2,Not_Canceled,2018/10/29
INN26109,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,39,Online,Yes,0,60.1,0,Not_Canceled,2018/02/29
INN34084,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,12,Online,Yes,0,141.0,1,Not_Canceled,2018/06/19
INN18506,1.0,,1.0,,Meal Plan 1,No,Room_Type 5,0,Online,Yes,0,156.0,0,Not_Canceled,2018/10/03
INN22596,2.0,,,,Not Selected,No,Room_Type 1,109,Online,Yes,0,108.0,0,Canceled,2018/10/11
INN26214,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,135,Online,Yes,0,162.0,2,Not_Canceled,2018/09/25
INN34067,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,6,Offline,Yes,0,75.0,1,Not_Canceled,2018/03/20
INN00994,2.0,1.0,1.0,,Meal Plan 1,No,Room_Type 1,81,Online,Yes,0,135.0,0,Canceled,2018/10/21
INN16436,2.0,,,,Meal Plan 1,No,Room_Type 1,27,Online,Yes,0,141.0,0,Canceled,2018/05/10
INN16376,1.0,,,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,0.0,2,Not_Canceled,2017/08/26
INN06674,2.0,,1.0,,Meal Plan 2,No,Room_Type 4,107,Online,Yes,0,174.6,0,Canceled,2018/06/20
INN14505,3.0,,1.0,,Meal Plan 1,No,Room_Type 1,106,Online,Yes,0,159.3,0,Canceled,2018/06/17
INN35674,1.0,1.0,2.0,,Meal Plan 1,No,Room_Type 1,68,Offline,Yes,0,79.56,0,Canceled,2018/04/24
INN33991,1.0,,,,Meal Plan 1,No,Room_Type 1,26,Corporate,Yes,0,77.0,0,Canceled,2018/11/16
INN35217,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,105,Online,Yes,0,85.05,0,Canceled,2018/10/30
INN26177,1.0,,,,Meal Plan 1,No,Room_Type 1,4,Corporate,Yes,0,84.0,0,Canceled,2017/08/18
INN15200,2.0,,,,Meal Plan 1,No,Room_Type 1,50,Online,Yes,0,118.8,0,Canceled,2018/10/04
INN05640,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,40,Offline,Yes,0,40.67,0,Not_Canceled,2018/02/06
INN05254,1.0,,,,Meal Plan 1,No,Room_Type 1,53,Online,Yes,0,113.4,2,Not_Canceled,2018/10/05
INN11886,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,75,Online,Yes,0,168.3,2,Not_Canceled,2018/08/12
INN26632,3.0,,2.0,,Meal Plan 1,Yes,Room_Type 4,106,Online,Yes,0,128.0,2,Not_Canceled,2018/12/21
INN00534,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,89.89,1,Not_Canceled,2018/12/05
INN28870,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,50,Online,Yes,0,87.3,1,Not_Canceled,2018/03/11
INN19355,2.0,,,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,111.65,1,Not_Canceled,2017/09/22
INN27482,2.0,,,,Meal Plan 1,No,Room_Type 1,9,Online,Yes,0,141.0,0,Not_Canceled,2018/03/22
INN12488,2.0,,,,Meal Plan 1,No,Room_Type 1,104,Online,Yes,0,102.3,0,Not_Canceled,2018/04/28
INN03975,2.0,,,,Not Selected,No,Room_Type 1,48,Online,Yes,0,51.09,0,Not_Canceled,2018/02/24
INN30022,2.0,,1.0,,Meal Plan 1,Yes,Room_Type 2,6,Online,Yes,0,105.25,0,Not_Canceled,2017/12/07
INN22887,1.0,,,,Meal Plan 1,No,Room_Type 1,14,Offline,Yes,0,100.0,0,Not_Canceled,2017/10/15
INN08389,2.0,,,,Meal Plan 1,No,Room_Type 4,13,Online,Yes,0,156.0,0,Not_Canceled,2018/05/06
INN24221,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,83,Online,Yes,0,78.3,0,Not_Canceled,2018/03/12
INN19743,2.0,,,,Meal Plan 1,No,Room_Type 1,317,Offline,Yes,0,120.0,0,Canceled,2018/09/15
INN19585,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,152,Online,Yes,0,76.58,1,Canceled,2018/05/02
INN36225,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,60,Offline,Yes,0,75.0,0,Canceled,2018/03/20
INN18323,2.0,,,,Meal Plan 2,No,Room_Type 1,56,Offline,Yes,0,82.0,0,Not_Canceled,2017/09/17
INN10263,3.0,,2.0,,Meal Plan 1,No,Room_Type 1,124,Offline,Yes,0,96.9,0,Not_Canceled,2018/07/14
INN13089,2.0,,,,Meal Plan 1,No,Room_Type 4,8,Online,Yes,0,146.0,0,Not_Canceled,2018/04/21
INN11594,2.0,2.0,1.0,,Meal Plan 1,No,Room_Type 6,8,Online,Yes,0,181.0,1,Not_Canceled,2018/04/11
INN00279,2.0,,,,Meal Plan 1,No,Room_Type 1,11,Online,Yes,0,95.33,1,Not_Canceled,2017/08/18
INN08198,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,23,Online,Yes,0,100.1,2,Not_Canceled,2018/09/11
INN31685,2.0,,,,Meal Plan 1,No,Room_Type 4,83,Online,Yes,0,140.4,1,Canceled,2018/08/12
INN21979,1.0,,,,Meal Plan 1,No,Room_Type 1,181,Offline,Yes,0,120.0,0,Canceled,2018/10/11
INN20469,3.0,,,,Meal Plan 1,No,Room_Type 4,185,Online,Yes,0,128.7,2,Canceled,2018/10/20
INN33973,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,80,Offline,Yes,0,80.75,0,Not_Canceled,2018/06/04
INN31939,1.0,2.0,,,Meal Plan 1,No,Room_Type 4,101,Online,Yes,0,142.3,0,Canceled,2018/07/21
INN01140,1.0,,,,Meal Plan 1,No,Room_Type 1,164,Offline,Yes,0,100.0,0,Not_Canceled,2017/10/02
INN32730,1.0,,,,Meal Plan 1,No,Room_Type 1,5,Offline,Yes,0,55.0,0,Not_Canceled,2017/12/02
INN18659,1.0,,,,Meal Plan 1,No,Room_Type 1,2,Offline,Yes,0,95.0,0,Not_Canceled,2018/11/24
INN20489,1.0,,,,Meal Plan 1,No,Room_Type 1,70,Online,Yes,0,62.18,2,Not_Canceled,2017/09/22
INN17473,2.0,,,,Meal Plan 2,No,Room_Type 1,346,Offline,Yes,0,115.0,1,Canceled,2018/09/13
INN27660,3.0,,,,Meal Plan 1,No,Room_Type 1,27,Offline,Yes,0,128.2,1,Not_Canceled,2017/09/23
INN31587,1.0,,1.0,,Not Selected,No,Room_Type 1,66,Online,Yes,0,69.3,1,Not_Canceled,2018/07/18
INN33552,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,111.0,0,Not_Canceled,2018/04/18
INN14899,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,50,Online,Yes,0,93.5,1,Not_Canceled,2018/03/21
INN19539,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,46,Online,Yes,0,97.2,2,Not_Canceled,2018/11/06
INN01801,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,34,Online,Yes,0,138.7,0,Not_Canceled,2018/11/07
INN28698,2.0,,2.0,,Meal Plan 2,No,Room_Type 1,13,Offline,Yes,0,131.97,0,Not_Canceled,2017/10/22
INN14189,2.0,,2.0,3.0,Not Selected,No,Room_Type 1,4,Online,No,1,133.0,1,Not_Canceled,2017/09/20
INN17426,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,47,Online,Yes,0,78.3,1,Canceled,2018/02/07
INN23602,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,132,Online,Yes,0,113.05,1,Not_Canceled,2018/05/13
INN30860,2.0,,1.0,,Not Selected,No,Room_Type 1,4,Online,Yes,0,149.0,0,Canceled,2018/09/05
INN25446,2.0,,,,Meal Plan 1,No,Room_Type 1,20,Online,Yes,0,136.67,2,Not_Canceled,2017/09/29
INN30348,1.0,,,,Not Selected,No,Room_Type 1,19,Online,Yes,0,57.98,1,Not_Canceled,2018/02/17
INN29936,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,230,Online,Yes,0,96.3,1,Not_Canceled,2018/09/02
INN31535,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,41,Corporate,Yes,0,85.67,0,Not_Canceled,2018/03/13
INN34424,1.0,,,,Meal Plan 1,No,Room_Type 4,6,Corporate,Yes,0,110.0,0,Not_Canceled,2018/05/03
INN03949,2.0,,,,Meal Plan 2,No,Room_Type 1,346,Online,Yes,0,115.0,1,Canceled,2018/09/13
INN17825,2.0,,,,Meal Plan 1,No,Room_Type 2,43,Online,Yes,0,66.43,0,Canceled,2018/02/23
INN27605,1.0,,,,Meal Plan 1,No,Room_Type 1,113,Corporate,Yes,0,100.0,0,Canceled,2018/05/31
INN30264,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,57,Online,Yes,0,109.29,1,Not_Canceled,2018/09/09
INN32448,3.0,,1.0,,Meal Plan 1,No,Room_Type 4,55,Online,Yes,0,150.45,2,Not_Canceled,2018/05/11
INN11939,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,78,Online,Yes,0,110.84,2,Not_Canceled,2018/12/26
INN29998,1.0,,,,Meal Plan 1,No,Room_Type 1,266,Offline,Yes,0,75.0,0,Not_Canceled,2018/12/02
INN14468,2.0,,1.0,,Not Selected,No,Room_Type 1,199,Online,Yes,0,95.4,1,Canceled,2018/05/02
INN20827,1.0,,,,Meal Plan 1,No,Room_Type 1,192,Offline,Yes,0,95.0,0,Not_Canceled,2018/06/24
INN16070,2.0,,1.0,,Not Selected,No,Room_Type 1,75,Offline,Yes,0,72.25,0,Not_Canceled,2018/04/18
INN15518,2.0,,,,Meal Plan 1,No,Room_Type 4,15,Online,Yes,0,116.0,1,Not_Canceled,2018/08/31
INN22690,2.0,1.0,,,Meal Plan 1,No,Room_Type 1,36,Offline,Yes,0,85.05,0,Not_Canceled,2018/12/06
INN27375,2.0,,2.0,,Meal Plan 2,No,Room_Type 1,109,Offline,Yes,0,102.25,0,Not_Canceled,2018/07/10
INN01080,2.0,,,,Meal Plan 2,No,Room_Type 1,102,Online,Yes,0,101.5,0,Canceled,2017/10/16
INN30236,2.0,,,,Meal Plan 1,No,Room_Type 1,100,Online,Yes,0,53.24,0,Not_Canceled,2018/03/16
INN17513,1.0,,,,Not Selected,No,Room_Type 1,0,Online,Yes,0,55.76,0,Not_Canceled,2018/11/25
INN32917,1.0,,,,Meal Plan 1,No,Room_Type 1,6,Online,Yes,0,81.0,1,Not_Canceled,2017/12/01
INN08729,2.0,,,,Meal Plan 1,No,Room_Type 1,37,Offline,Yes,0,105.0,0,Not_Canceled,2018/10/13
INN10910,2.0,,,,Not Selected,No,Room_Type 1,131,Online,Yes,0,76.23,2,Not_Canceled,2018/08/05
INN09221,2.0,,,,Meal Plan 1,No,Room_Type 1,211,Offline,Yes,0,100.0,0,Canceled,2018/05/20
INN04077,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,159,Online,Yes,0,130.14,2,Canceled,2018/09/16
INN32742,2.0,,1.0,,Meal Plan 2,No,Room_Type 1,249,Online,Yes,0,112.5,0,Canceled,2018/11/18
INN32972,2.0,,,,Not Selected,No,Room_Type 1,101,Online,Yes,0,94.5,2,Not_Canceled,2018/07/15
INN25511,2.0,,,,Meal Plan 1,No,Room_Type 1,133,Online,Yes,0,105.3,2,Not_Canceled,2018/07/12
INN07270,1.0,,,,Meal Plan 1,No,Room_Type 1,238,Offline,Yes,0,80.0,0,Not_Canceled,2018/10/13
INN02172,2.0,,,,Meal Plan 1,No,Room_Type 1,56,Online,Yes,0,93.6,1,Canceled,2018/11/23
INN05599,2.0,2.0,3.0,,Meal Plan 1,No,Room_Type 6,346,Online,Yes,0,146.59,2,Canceled,2018/12/26
INN36194,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,85,Offline,Yes,0,85.0,1,Not_Canceled,2018/10/06
INN19379,2.0,,1.0,,Not Selected,No,Room_Type 1,0,Online,Yes,0,99.0,0,Not_Canceled,2018/05/29
INN29228,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,15,Online,Yes,0,93.0,0,Not_Canceled,2018/02/20
INN09394,1.0,,,,Meal Plan 1,No,Room_Type 1,46,Offline,Yes,0,67.5,0,Not_Canceled,2018/11/04
INN18957,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,4,Corporate,No,0,41.0,1,Not_Canceled,2018/02/01
INN21904,2.0,,2.0,,Meal Plan 1,No,Room_Type 2,194,Online,Yes,0,81.82,1,Not_Canceled,2018/07/10
INN03870,1.0,,,,Meal Plan 1,No,Room_Type 1,151,Offline,Yes,0,80.0,0,Not_Canceled,2018/01/19
INN10195,2.0,,,,Not Selected,No,Room_Type 1,9,Online,Yes,0,99.0,0,Not_Canceled,2018/05/25
INN34118,2.0,,1.0,,Meal Plan 2,No,Room_Type 1,418,Offline,Yes,0,107.0,0,Canceled,2018/09/26
INN26489,2.0,,,,Meal Plan 1,No,Room_Type 1,70,Offline,Yes,0,100.0,0,Not_Canceled,2018/06/03
INN07396,2.0,1.0,,,Meal Plan 1,No,Room_Type 1,36,Online,Yes,0,115.2,0,Canceled,2018/03/24
INN03733,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,109,Online,Yes,0,146.7,2,Not_Canceled,2018/07/10
INN21048,2.0,1.0,2.0,,Meal Plan 1,No,Room_Type 1,82,Online,Yes,0,134.1,1,Canceled,2018/08/07
INN35193,2.0,2.0,,,Meal Plan 1,No,Room_Type 6,253,Online,Yes,0,198.9,1,Canceled,2018/10/08
INN04236,2.0,,,,Meal Plan 1,Yes,Room_Type 1,15,Online,Yes,0,105.0,1,Not_Canceled,2017/09/09
INN31350,3.0,,,,Meal Plan 1,No,Room_Type 4,107,Online,Yes,0,152.1,0,Canceled,2018/08/24
INN07816,1.0,,1.0,,Meal Plan 1,No,Room_Type 5,143,Corporate,Yes,0,106.0,0,Not_Canceled,2018/07/18
INN08333,1.0,,,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,79.0,0,Not_Canceled,2018/02/03
INN04711,3.0,,,,Meal Plan 1,No,Room_Type 5,12,Offline,Yes,0,138.0,0,Not_Canceled,2018/08/30
INN13277,3.0,,,,Meal Plan 1,No,Room_Type 4,27,Online,Yes,0,171.44,1,Not_Canceled,2018/12/07
INN08812,2.0,,,,Not Selected,No,Room_Type 1,37,Online,Yes,0,99.0,1,Canceled,2018/09/02
INN33874,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,86,Offline,Yes,0,65.0,1,Not_Canceled,2018/05/20
INN09888,1.0,,,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,85.0,0,Not_Canceled,2018/01/23
INN16120,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,65,Online,Yes,0,118.8,1,Not_Canceled,2018/04/24
INN36038,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,93,Offline,Yes,0,115.0,0,Canceled,2018/10/15
INN28940,2.0,,,,Not Selected,No,Room_Type 1,8,Online,Yes,0,78.0,1,Not_Canceled,2018/12/17
INN16907,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,123,Online,Yes,0,105.3,0,Canceled,2018/08/01
INN04140,3.0,,,,Meal Plan 1,No,Room_Type 4,63,Online,Yes,0,159.3,0,Canceled,2018/06/08
INN12070,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,62,Online,Yes,0,89.25,2,Not_Canceled,2017/10/08
INN30354,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,31,Corporate,Yes,0,95.0,1,Not_Canceled,2018/05/15
INN05201,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,78,Offline,Yes,0,60.0,1,Not_Canceled,2018/02/20
INN03169,2.0,,,,Meal Plan 1,No,Room_Type 1,22,Online,Yes,0,95.0,1,Not_Canceled,2017/11/19
INN05604,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,113,Online,Yes,0,121.21,0,Canceled,2018/08/06
INN19954,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,47,Online,Yes,0,81.9,1,Not_Canceled,2018/03/13
INN04702,2.0,,,,Meal Plan 2,No,Room_Type 1,320,Online,Yes,0,115.0,1,Canceled,2018/08/18
INN27887,2.0,,,,Meal Plan 1,No,Room_Type 1,314,Offline,Yes,0,75.0,0,Canceled,2018/10/12
INN10512,2.0,,,,Meal Plan 2,No,Room_Type 1,226,Offline,Yes,0,102.76,0,Canceled,2018/10/25
INN16916,3.0,,2.0,,Meal Plan 2,No,Room_Type 4,86,Offline,Yes,0,182.53,0,Not_Canceled,2018/09/25
INN14921,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,62,Online,Yes,0,109.8,2,Not_Canceled,2018/09/03
INN29770,2.0,,,,Not Selected,No,Room_Type 1,88,Online,Yes,0,134.1,1,Not_Canceled,2018/06/15
INN13319,2.0,,,,Meal Plan 1,No,Room_Type 1,97,Online,Yes,0,99.45,1,Not_Canceled,2018/04/27
INN19628,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,18,Online,Yes,0,111.75,0,Not_Canceled,2017/10/02
INN01462,2.0,,,,Meal Plan 2,No,Room_Type 1,100,Online,Yes,0,108.0,0,Canceled,2017/10/16
INN12709,2.0,,1.0,,Not Selected,No,Room_Type 1,155,Online,Yes,0,94.5,0,Canceled,2018/08/22
INN23756,2.0,,2.0,,Meal Plan 2,No,Room_Type 1,103,Offline,Yes,0,94.5,0,Canceled,2017/07/18
INN03727,1.0,,,,Meal Plan 1,No,Room_Type 1,85,Corporate,Yes,0,90.0,0,Not_Canceled,2017/09/09
INN16204,2.0,,,,Meal Plan 1,No,Room_Type 1,263,Offline,Yes,0,110.0,0,Canceled,2018/10/21
INN10829,2.0,,,,Meal Plan 1,No,Room_Type 1,115,Online,Yes,0,109.65,0,Canceled,2018/05/11
INN12675,2.0,,,,Not Selected,No,Room_Type 1,10,Online,Yes,0,114.0,2,Not_Canceled,2017/09/22
INN13312,2.0,,,,Meal Plan 1,No,Room_Type 1,172,Online,Yes,0,102.3,0,Canceled,2018/08/23
INN05958,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,151,Online,Yes,0,162.0,1,Canceled,2018/09/23
INN08607,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,75,Offline,Yes,0,80.0,0,Canceled,2018/03/17
INN06419,2.0,,,,Meal Plan 1,No,Room_Type 1,44,Offline,Yes,0,75.0,0,Not_Canceled,2018/02/17
INN17477,1.0,,,,Meal Plan 1,No,Room_Type 1,0,Offline,Yes,0,75.0,0,Not_Canceled,2018/03/24
INN28969,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,123,Offline,Yes,0,63.75,1,Not_Canceled,2017/08/09
